# Matter power spectrum P(k) at redshift z=0
# for k=4.78167e-06 to 1000 h/Mpc,
# number of wavenumbers equal to 530
# k (h/Mpc)  P (Mpc/h)^3:
2.736649e-02 2.9439108945e+04
2.748216e-02 2.9332665151e+04
2.759836e-02 2.9225345200e+04
2.771511e-02 2.9118006439e+04
2.783243e-02 2.9010026811e+04
2.795033e-02 2.8900668525e+04
2.806883e-02 2.8797158117e+04
2.818793e-02 2.8683464271e+04
2.830766e-02 2.8573375396e+04
2.842803e-02 2.8462342001e+04
2.854905e-02 2.8352140617e+04
2.867075e-02 2.8244132074e+04
2.879314e-02 2.8132706865e+04
2.891624e-02 2.8021019248e+04
2.904007e-02 2.7909179290e+04
2.916465e-02 2.7797447072e+04
2.929000e-02 2.7683422558e+04
2.941614e-02 2.7570877783e+04
2.954309e-02 2.7457306670e+04
2.967087e-02 2.7343226119e+04
2.979952e-02 2.7228962379e+04
2.992905e-02 2.7114812113e+04
3.005948e-02 2.6999118086e+04
3.019085e-02 2.6883217031e+04
3.032319e-02 2.6766291959e+04
3.045651e-02 2.6649997285e+04
3.059086e-02 2.6533212594e+04
3.072626e-02 2.6415231989e+04
3.086274e-02 2.6302256310e+04
3.100034e-02 2.6180226358e+04
3.113910e-02 2.6062177795e+04
3.127904e-02 2.5942976096e+04
3.142022e-02 2.5828022201e+04
3.156266e-02 2.5705336483e+04
3.170642e-02 2.5586122929e+04
3.185152e-02 2.5463472843e+04
3.199804e-02 2.5342297322e+04
3.214600e-02 2.5220776516e+04
3.229546e-02 2.5099542589e+04
3.244647e-02 2.4980082368e+04
3.259909e-02 2.4853828493e+04
3.275338e-02 2.4734466793e+04
3.290940e-02 2.4609972760e+04
3.306721e-02 2.4484829808e+04
3.322689e-02 2.4358209891e+04
3.338850e-02 2.4230569142e+04
3.355212e-02 2.4108768204e+04
3.371783e-02 2.3980548334e+04
3.388572e-02 2.3851303321e+04
3.405588e-02 2.3726470521e+04
3.422840e-02 2.3593181566e+04
3.440338e-02 2.3464984302e+04
3.458094e-02 2.3334658259e+04
3.476118e-02 2.3204091692e+04
3.494423e-02 2.3072841024e+04
3.513021e-02 2.2940318516e+04
3.531928e-02 2.2810191786e+04
3.551157e-02 2.2674914507e+04
3.570724e-02 2.2540768714e+04
3.590647e-02 2.2405497754e+04
3.610944e-02 2.2269400986e+04
3.631635e-02 2.2134002827e+04
3.652740e-02 2.1996246018e+04
3.674283e-02 2.1857433445e+04
3.696288e-02 2.1715501987e+04
3.718784e-02 2.1576104438e+04
3.741797e-02 2.1433462567e+04
3.765361e-02 2.1288828215e+04
3.789511e-02 2.1147012367e+04
3.814284e-02 2.1001473917e+04
3.839721e-02 2.0854013782e+04
3.865870e-02 2.0703480947e+04
3.892779e-02 2.0555570176e+04
3.920506e-02 2.0402974458e+04
3.949113e-02 2.0251121933e+04
3.978668e-02 2.0095739332e+04
4.009249e-02 1.9937766900e+04
4.040943e-02 1.9781224716e+04
4.073848e-02 1.9621100335e+04
4.108076e-02 1.9456934607e+04
4.143752e-02 1.9293883216e+04
4.181022e-02 1.9125408253e+04
4.220053e-02 1.8957435211e+04
4.261037e-02 1.8782480037e+04
4.304201e-02 1.8609498886e+04
4.349809e-02 1.8429975409e+04
4.398175e-02 1.8249296890e+04
4.449675e-02 1.8063819628e+04
4.504763e-02 1.7874138616e+04
4.563991e-02 1.7681231848e+04
4.628041e-02 1.7484532396e+04
4.697768e-02 1.7280161483e+04
4.774255e-02 1.7070409122e+04
4.858896e-02 1.6852682617e+04
4.953518e-02 1.6625069117e+04
5.060559e-02 1.6388854226e+04
5.183327e-02 1.6138176000e+04
5.326387e-02 1.5867995139e+04
5.496113e-02 1.5568055950e+04
5.701377e-02 1.5221578166e+04
5.954106e-02 1.4795680147e+04
6.268658e-02 1.4227967161e+04
6.657617e-02 1.3439731260e+04
7.122608e-02 1.2349664892e+04
7.647883e-02 1.0999988309e+04
8.208985e-02 9.5836340053e+03
8.786937e-02 8.3322855498e+03
9.371788e-02 7.3860457817e+03
9.959287e-02 6.7621806701e+03
1.054778e-01 6.3840280342e+03
1.113663e-01 6.1278911898e+03
1.172562e-01 5.8738613005e+03
1.231467e-01 5.5442304716e+03
1.290372e-01 5.1179804321e+03
1.349279e-01 4.6393419676e+03
1.408186e-01 4.1744940973e+03
1.467093e-01 3.7812229249e+03
1.526000e-01 3.4860081901e+03
1.584907e-01 3.2875051090e+03
1.643814e-01 3.1572115489e+03
1.702721e-01 3.0547390202e+03
1.761628e-01 2.9463442824e+03
1.820535e-01 2.8092460746e+03
1.879442e-01 2.6420182358e+03
1.938349e-01 2.4575567667e+03
1.997256e-01 2.2780683438e+03
2.056163e-01 2.1206047847e+03
2.115070e-01 1.9959367109e+03
2.173977e-01 1.9023148565e+03
2.232884e-01 1.8327810856e+03
2.291791e-01 1.7750614402e+03
2.350698e-01 1.7157315074e+03
2.409605e-01 1.6482698805e+03
2.468511e-01 1.5718779812e+03
2.527418e-01 1.4897649711e+03
2.586325e-01 1.4090713153e+03
2.645232e-01 1.3356254186e+03
2.704139e-01 1.2726703690e+03
2.763046e-01 1.2213810041e+03
2.821953e-01 1.1786966035e+03
2.880860e-01 1.1409517511e+03
2.939767e-01 1.1045849608e+03
2.998674e-01 1.0667525721e+03
3.057581e-01 1.0264539952e+03
3.116488e-01 9.8480411051e+02
3.175395e-01 9.4360671462e+02
3.234302e-01 9.0485225403e+02
3.293209e-01 8.6965130555e+02
3.352116e-01 8.3872521561e+02
3.411023e-01 8.1162452092e+02
3.469930e-01 7.8664083887e+02
3.528837e-01 7.6295492605e+02
3.587744e-01 7.3954678418e+02
3.646651e-01 7.1585863300e+02
3.705558e-01 6.9197105008e+02
3.764465e-01 6.6840977271e+02
3.823372e-01 6.4581188023e+02
3.882279e-01 6.2469366727e+02
3.941186e-01 6.0507702596e+02
4.000093e-01 5.8709734525e+02
4.059000e-01 5.7031530383e+02
4.117907e-01 5.5439081343e+02
4.176814e-01 5.3891613567e+02
4.235721e-01 5.2370494268e+02
4.294628e-01 5.0871485259e+02
4.353535e-01 4.9401628503e+02
4.412442e-01 4.7975284210e+02
4.471349e-01 4.6612689290e+02
4.530256e-01 4.5320911432e+02
4.589163e-01 4.4103006748e+02
4.648070e-01 4.2948536159e+02
4.706977e-01 4.1843796877e+02
4.765884e-01 4.0777270229e+02
4.824791e-01 3.9741586364e+02
4.883698e-01 3.8730477685e+02
4.942605e-01 3.7744693912e+02
5.001512e-01 3.6788630457e+02
5.060419e-01 3.5863815738e+02
5.119326e-01 3.4975733189e+02
5.178233e-01 3.4123369974e+02
5.237140e-01 3.3307251214e+02
5.296047e-01 3.2520811701e+02
5.354954e-01 3.1762326825e+02
5.413861e-01 3.1027994563e+02
5.472768e-01 3.0313463728e+02
5.531675e-01 2.9618291945e+02
5.590582e-01 2.8942961101e+02
5.649489e-01 2.8287650124e+02
5.708396e-01 2.7653713996e+02
5.767303e-01 2.7040978447e+02
5.826210e-01 2.6448860467e+02
5.885117e-01 2.5876825476e+02
5.944024e-01 2.5322757320e+02
6.002931e-01 2.4785067872e+02
6.061838e-01 2.4262470913e+02
6.120745e-01 2.3754633410e+02
6.179652e-01 2.3260233026e+02
6.238558e-01 2.2779977991e+02
6.297465e-01 2.2312956551e+02
6.356372e-01 2.1859793458e+02
6.415279e-01 2.1420061684e+02
6.474186e-01 2.0992979172e+02
6.533093e-01 2.0578468057e+02
6.592000e-01 2.0175329295e+02
6.650907e-01 1.9782764537e+02
6.709814e-01 1.9400895964e+02
8.430936e-01 1.1631558305e+02
1.059354e+00 6.8960953069e+01
1.331087e+00 4.0470238524e+01
1.672521e+00 2.3536081732e+01
2.101537e+00 1.3576200550e+01
2.640598e+00 7.7700714741e+00
3.317933e+00 4.4171776395e+00
4.169009e+00 2.4961238011e+00
5.238394e+00 1.4021442289e+00
6.582085e+00 7.8392933704e-01
8.270443e+00 4.3602591459e-01
1.039188e+01 2.4134549374e-01
1.305748e+01 1.3318282226e-01
1.640683e+01 7.3170340172e-02
2.061531e+01 4.0040973722e-02
2.590331e+01 2.1832311169e-02
3.254772e+01 1.1867829205e-02
4.089647e+01 6.4196867059e-03
5.138675e+01 3.4646900317e-03
6.456787e+01 1.8590013062e-03
8.113005e+01 9.9185014940e-04
1.019406e+02 5.2546562387e-04
1.280891e+02 2.7529149304e-04
1.609451e+02 1.4201027689e-04
2.022288e+02 7.1917883529e-05
2.541021e+02 3.5410797440e-05
3.192813e+02 1.6859551699e-05
4.011796e+02 7.7436149770e-06
5.040854e+02 3.4680982248e-06
6.333874e+02 1.5549515255e-06
7.958564e+02 7.2481929207e-07
1.000000e+03 3.5307502670e-07
